zongjia,quwei,mianji,shi,ting,wei,chaoxiang,zhuangxiu,louceng,min_time_gongjiao,min_time_zhongxue,count_zhongxue,min_time_xiaoxue,count_xiaoxue,count_gaoxiao,count_yiyuan,min_time_jingdian,count_jingdian,min_time_kaifang,count_kaifang,count_xiuxian
1800,2,88,2,2,1,2,3,3,285,653,2,935,0,0,2,221,2,792,1,1
750,2,25,1,0,1,2,3,3,146,1223,0,2307,0,0,1,300,1,423,4,1
1500,2,54,1,2,1,2,3,3,146,1223,0,2307,0,0,1,300,1,423,4,1
1900,2,93,3,2,1,2,3,1,347,599,3,1026,0,0,1,760,2,444,3,1
1500,2,60,2,2,1,2,3,3,146,1223,0,2307,0,0,1,300,1,423,4,1
2500,2,160,5,2,3,2,3,3,139,999,0,616,1,0,4,364,2,685,3,0
850,2,28,1,0,1,2,3,1,146,1223,0,2307,0,0,1,300,1,423,4,1
750,2,15,1,0,1,2,3,1,146,1223,0,2307,0,0,1,300,1,423,4,1
2300,2,87,2,2,1,2,4,3,42,1110,0,397,1,0,4,145,2,856,2,0
900,2,35,1,0,1,2,3,2,241,1071,0,582,1,0,0,1061,0,916,0,0
750,2,25,1,0,1,2,3,1,146,1223,0,2307,0,0,1,300,1,423,4,1
1600,2,93,2,2,2,2,2,2,139,999,0,616,1,0,4,364,2,685,3,0
700,2,18,1,0,0,2,3,2,241,1071,0,582,1,0,0,1061,0,916,0,0
1700,2,83,2,2,1,2,3,1,42,1110,0,397,1,0,4,145,2,856,2,0
1500,2,81,2,1,1,2,3,2,210,1024,0,949,0,0,3,696,1,381,3,0
1900,2,93,3,2,1,2,3,1,241,1071,0,582,1,0,0,1061,0,916,0,0
3400,2,97,3,2,1,2,3,1,228,981,0,554,1,0,0,449,3,678,1,0
1500,2,88,2,2,1,2,2,2,42,1110,0,397,1,0,4,145,2,856,2,0
2099,2,85,2,2,1,2,3,2,265,835,2,1073,0,0,1,209,2,1124,0,1
1700,2,83,2,2,1,2,3,2,241,1071,0,582,1,0,0,1061,0,916,0,0
2100,2,85,2,2,1,2,3,2,265,835,2,1073,0,0,1,209,2,1124,0,1
1100,2,40,1,1,1,2,3,2,347,599,3,1026,0,0,1,760,2,444,3,1
1000,2,25,1,1,1,2,3,1,146,1223,0,2307,0,0,1,300,1,423,4,1
1500,2,83,2,2,1,2,2,2,42,1110,0,397,1,0,4,145,2,856,2,0
700,2,25,1,0,1,2,3,2,241,1071,0,582,1,0,0,1061,0,916,0,0
700,2,15,1,0,1,2,3,2,146,1223,0,2307,0,0,1,300,1,423,4,1
3500,2,118,3,2,2,2,3,2,228,981,0,554,1,0,0,449,3,678,1,0
3199,2,109,3,2,1,2,3,2,369,448,2,211,1,0,0,180,2,1292,0,0
1800,2,120,3,2,2,2,3,2,139,999,0,616,1,0,4,364,2,685,3,0
2600,2,84,2,2,1,2,3,1,265,835,2,1073,0,0,1,209,2,1124,0,1
1000,2,25,1,0,1,2,4,1,146,1223,0,2307,0,0,1,300,1,423,4,1
1200,2,30,1,1,1,2,3,2,146,1223,0,2307,0,0,1,300,1,423,4,1
2400,2,125,3,2,1,2,3,2,146,1223,0,2307,0,0,1,300,1,423,4,1
2600,2,86,2,2,1,2,3,2,265,835,2,1073,0,0,1,209,2,1124,0,1
2300,2,96,3,2,1,2,3,2,347,599,3,1026,0,0,1,760,2,444,3,1
1600,2,90,3,2,1,2,3,2,354,1055,0,838,1,0,4,586,1,658,3,0
1700,2,78,2,2,1,2,3,2,241,1071,0,582,1,0,0,1061,0,916,0,0
1700,2,86,3,2,1,2,2,2,42,1110,0,397,1,0,4,145,2,856,2,0
2000,2,94,3,2,1,2,3,3,241,1071,0,582,1,0,0,1061,0,916,0,0
1800,2,100,3,2,1,2,3,1,241,1071,0,582,1,0,0,1061,0,916,0,0
2700,2,85,2,2,1,2,3,2,265,835,2,1073,0,0,1,209,2,1124,0,1
1000,2,40,1,1,1,1,4,2,246,1014,0,1293,0,0,2,1041,0,174,4,1
1900,2,87,2,2,1,2,3,3,146,1223,0,2307,0,0,1,300,1,423,4,1
988,2,25,1,0,1,2,3,2,146,1223,0,2307,0,0,1,300,1,423,4,1
1000,2,35,1,1,1,2,3,2,146,1223,0,2307,0,0,1,300,1,423,4,1
2100,2,110,3,2,1,2,3,2,42,1110,0,397,1,0,4,145,2,856,2,0
1400,2,93,2,2,1,2,3,1,371,1221,0,2305,0,0,1,322,1,444,3,1
1300,2,80,2,2,1,2,2,2,371,1221,0,2305,0,0,1,322,1,444,3,1
3500,2,120,3,2,2,2,4,2,347,599,3,1026,0,0,1,760,2,444,3,1
1500,2,85,2,2,1,2,3,2,169,629,3,1026,0,0,3,542,2,506,3,1
800,2,30,1,1,1,1,3,1,42,1110,0,397,1,0,4,145,2,856,2,0
3498,2,155,3,2,2,2,3,2,188,450,1,432,1,0,0,241,4,241,4,0
700,2,30,1,0,1,2,3,3,146,1223,0,2307,0,0,1,300,1,423,4,1
2000,2,96,3,2,1,2,3,3,42,1110,0,397,1,0,4,145,2,856,2,0
2200,2,89,2,2,1,2,3,2,232,885,1,1167,0,0,1,214,2,1024,0,1
700,2,25,1,1,1,2,3,1,146,1223,0,2307,0,0,1,300,1,423,4,1
17050,2,310,3,2,2,2,3,2,107,792,1,775,1,0,0,300,5,300,2,0
1500,2,63,2,2,1,2,2,2,232,885,1,1167,0,0,1,214,2,1024,0,1
1650,2,55,1,2,1,2,3,2,146,1223,0,2307,0,0,1,300,1,423,4,1
2300,2,117,3,2,2,2,3,2,42,1110,0,397,1,0,4,145,2,856,2,0
1200,2,50,1,1,1,1,3,2,210,1024,0,949,0,0,3,696,1,381,3,0
2300,2,116,3,2,2,2,3,2,42,1110,0,397,1,0,4,145,2,856,2,0
4800,2,180,4,2,2,2,3,2,232,885,1,1167,0,0,1,214,2,1024,0,1
3500,2,120,3,2,2,2,3,3,214,736,2,974,0,0,2,172,2,1087,0,1
1300,2,70,2,2,1,2,3,2,371,1221,0,2305,0,0,1,322,1,444,3,1
1300,2,60,2,1,1,2,3,2,191,899,1,575,1,0,5,396,1,645,3,1
1100,2,60,2,1,1,2,3,2,169,629,3,1026,0,0,3,542,2,506,3,1
2000,2,86,3,2,1,2,3,2,324,1327,0,2411,0,0,1,428,1,550,2,1
2000,2,100,3,2,1,2,3,2,188,450,1,432,1,0,0,241,4,241,4,0
1500,2,55,1,1,1,2,3,2,146,1223,0,2307,0,0,1,300,1,423,4,1
1050,2,34,1,1,1,2,3,2,146,1223,0,2307,0,0,1,300,1,423,4,1
1500,2,54,1,1,1,2,2,1,347,599,3,1026,0,0,1,760,2,444,3,1
2200,2,88,2,2,1,2,3,2,232,885,1,1167,0,0,1,214,2,1024,0,1
5500,2,186,4,2,2,2,3,2,120,1097,0,879,1,0,1,298,6,511,3,0
1400,2,66,1,1,1,2,3,2,210,1024,0,949,0,0,3,696,1,381,3,0
1600,2,90,2,2,1,2,3,1,146,1223,0,2307,0,0,1,300,1,423,4,1
2099,2,85,2,2,1,2,3,2,265,835,2,1073,0,0,1,209,2,1124,0,1
2100,2,92,2,2,1,2,3,1,232,885,1,1167,0,0,1,214,2,1024,0,1
2000,2,100,3,2,1,2,3,3,347,599,3,1026,0,0,1,760,2,444,3,1
1100,2,40,1,1,1,2,3,2,146,1223,0,2307,0,0,1,300,1,423,4,1
1200,2,75,2,2,1,2,2,2,371,1221,0,2305,0,0,1,322,1,444,3,1
2800,2,125,3,2,2,2,3,2,146,1223,0,2307,0,0,1,300,1,423,4,1
1800,2,76,2,1,1,2,3,2,146,1223,0,2307,0,0,1,300,1,423,4,1
2200,2,95,3,2,1,2,3,2,232,885,1,1167,0,0,1,214,2,1024,0,1
1500,2,52,1,2,1,2,3,2,146,1223,0,2307,0,0,1,300,1,423,4,1
1200,2,35,1,1,1,2,3,2,347,599,3,1026,0,0,1,760,2,444,3,1
2200,2,100,3,2,1,2,3,1,241,1071,0,582,1,0,0,1061,0,916,0,0
600,2,16,1,0,1,2,3,3,146,1223,0,2307,0,0,1,300,1,423,4,1
3500,2,109,3,2,2,2,3,1,265,835,2,1073,0,0,1,209,2,1124,0,1
2000,2,89,2,2,1,2,3,2,232,885,1,1167,0,0,1,214,2,1024,0,1
2000,2,87,2,2,1,2,3,3,232,885,1,1167,0,0,1,214,2,1024,0,1
600,2,25,1,1,1,2,3,1,377,880,1,199,3,0,1,256,4,346,5,0
1999,2,58,1,1,1,2,3,1,120,1097,0,879,1,0,1,298,6,511,3,0
2000,2,93,3,2,1,2,3,3,324,1327,0,2411,0,0,1,428,1,550,2,1
2200,2,90,2,2,1,2,3,1,232,885,1,1167,0,0,1,214,2,1024,0,1
2200,2,93,3,2,1,2,3,1,232,885,1,1167,0,0,1,214,2,1024,0,1
2500,2,110,3,2,1,2,3,2,347,599,3,1026,0,0,1,760,2,444,3,1
2300,2,88,2,2,1,2,3,2,232,885,1,1167,0,0,1,214,2,1024,0,1
17050,2,310,3,2,2,2,3,2,107,792,1,775,1,0,0,300,5,300,2,0
1900,2,89,2,2,1,2,3,2,42,1110,0,397,1,0,4,145,2,856,2,0
1700,2,98,2,2,1,2,3,2,285,653,2,935,0,0,2,221,2,792,1,1
1500,2,83,2,2,1,2,3,1,188,450,1,432,1,0,0,241,4,241,4,0
1600,2,74,2,2,1,2,3,2,146,1223,0,2307,0,0,1,300,1,423,4,1
1000,2,45,1,1,1,2,3,2,347,599,3,1026,0,0,1,760,2,444,3,1
2400,2,127,3,2,2,2,3,2,146,1223,0,2307,0,0,1,300,1,423,4,1
2000,2,86,2,2,1,2,3,1,232,885,1,1167,0,0,1,214,2,1024,0,1
1500,2,93,2,2,2,2,3,3,139,999,0,616,1,0,4,364,2,685,3,0
2000,2,86,3,2,1,2,3,3,42,1110,0,397,1,0,4,145,2,856,2,0
3000,2,140,4,2,2,2,3,3,146,1223,0,2307,0,0,1,300,1,423,4,1
2200,2,133,3,2,2,2,2,3,39,627,3,916,0,0,2,428,2,596,3,1
1800,2,96,3,2,1,2,3,2,42,1110,0,397,1,0,4,145,2,856,2,0
2400,2,98,3,1,1,2,3,1,241,1071,0,582,1,0,0,1061,0,916,0,0
3000,2,120,3,2,2,2,4,3,324,1327,0,2411,0,0,1,428,1,550,2,1
2000,2,86,2,2,1,2,3,2,42,1110,0,397,1,0,4,145,2,856,2,0
2200,2,83,2,2,1,2,3,2,265,835,2,1073,0,0,1,209,2,1124,0,1
1500,2,70,2,2,1,2,2,1,107,792,1,775,1,0,0,300,5,300,2,0
650,2,35,1,0,1,2,3,1,146,1223,0,2307,0,0,1,300,1,423,4,1
750,2,20,1,0,1,2,3,3,146,1223,0,2307,0,0,1,300,1,423,4,1
1800,2,95,3,2,1,2,3,2,241,1071,0,582,1,0,0,1061,0,916,0,0
1800,2,95,2,2,1,2,3,2,241,1071,0,582,1,0,0,1061,0,916,0,0
650,2,25,1,0,1,2,3,2,146,1223,0,2307,0,0,1,300,1,423,4,1
1950,2,98,3,2,1,2,4,2,347,599,3,1026,0,0,1,760,2,444,3,1
2300,2,95,3,2,1,2,3,3,241,1071,0,582,1,0,0,1061,0,916,0,0
800,2,40,1,0,1,2,3,3,146,1223,0,2307,0,0,1,300,1,423,4,1
998,2,30,1,0,1,2,3,2,146,1223,0,2307,0,0,1,300,1,423,4,1
1800,2,86,2,2,1,2,3,2,232,885,1,1167,0,0,1,214,2,1024,0,1
800,2,25,1,0,1,2,2,3,146,1223,0,2307,0,0,1,300,1,423,4,1
3500,2,118,3,2,2,2,3,2,228,981,0,554,1,0,0,449,3,678,1,0
2100,2,85,2,2,1,2,3,2,265,835,2,1073,0,0,1,209,2,1124,0,1
2300,2,88,2,2,1,2,3,2,232,885,1,1167,0,0,1,214,2,1024,0,1
1300,2,72,2,2,1,2,2,2,169,629,3,1026,0,0,3,542,2,506,3,1
800,2,35,1,1,1,2,3,2,241,1071,0,582,1,0,0,1061,0,916,0,0
2200,2,83,2,2,1,2,3,2,265,835,2,1073,0,0,1,209,2,1124,0,1
998,2,25,1,0,1,2,3,2,146,1223,0,2307,0,0,1,300,1,423,4,1
850,2,35,1,1,1,2,3,2,347,599,3,1026,0,0,1,760,2,444,3,1
1300,1,108,3,2,2,2,1,2,419,862,1,1098,0,0,0,677,2,502,4,0
2200,2,126,3,2,2,2,2,3,354,1055,0,838,1,0,4,586,1,658,3,0
1700,2,74,2,2,1,2,3,2,146,1223,0,2307,0,0,1,300,1,423,4,1
1200,2,86,2,2,1,2,2,3,371,1221,0,2305,0,0,1,322,1,444,3,1
999,2,30,1,0,1,2,3,3,146,1223,0,2307,0,0,1,300,1,423,4,1
2000,2,90,2,2,1,2,3,3,232,885,1,1167,0,0,1,214,2,1024,0,1
2600,2,120,3,2,2,2,2,1,324,1327,0,2411,0,0,1,428,1,550,2,1
800,2,30,1,1,1,2,3,2,146,1223,0,2307,0,0,1,300,1,423,4,1
2300,2,70,1,1,1,2,3,2,120,1097,0,879,1,0,1,298,6,511,3,0
1500,2,54,2,1,1,2,3,1,146,1223,0,2307,0,0,1,300,1,423,4,1
2200,2,100,3,2,2,2,3,1,232,885,1,1167,0,0,1,214,2,1024,0,1
1000,2,35,1,1,1,2,2,2,246,1014,0,1293,0,0,2,1041,0,174,4,1
1500,2,55,1,1,1,2,3,2,68,625,1,868,1,0,5,616,1,306,5,2
1300,2,95,2,2,1,2,3,2,371,1221,0,2305,0,0,1,322,1,444,3,1
1400,2,56,2,1,1,1,3,2,146,1223,0,2307,0,0,1,300,1,423,4,1
700,2,35,1,1,1,1,3,3,146,1223,0,2307,0,0,1,300,1,423,4,1
2800,2,136,4,2,2,2,3,1,146,1223,0,2307,0,0,1,300,1,423,4,1
2000,2,90,2,2,1,2,3,3,146,1223,0,2307,0,0,1,300,1,423,4,1
850,2,30,1,1,1,2,3,2,324,1327,0,2411,0,0,1,428,1,550,2,1
1500,2,81,2,1,1,2,3,1,210,1024,0,949,0,0,3,696,1,381,3,0
1600,2,90,2,2,1,2,3,2,146,1223,0,2307,0,0,1,300,1,423,4,1
650,2,29,1,0,1,1,3,3,146,1223,0,2307,0,0,1,300,1,423,4,1
1800,2,118,3,2,2,2,3,1,139,999,0,616,1,0,4,364,2,685,3,0
850,2,30,1,1,1,2,3,3,146,1223,0,2307,0,0,1,300,1,423,4,1
1000,2,45,1,1,1,2,3,2,146,1223,0,2307,0,0,1,300,1,423,4,1
700,2,35,1,1,1,2,3,3,146,1223,0,2307,0,0,1,300,1,423,4,1
700,2,25,1,0,1,1,3,2,265,835,2,1073,0,0,1,209,2,1124,0,1
2000,2,89,2,2,1,2,3,3,232,885,1,1167,0,0,1,214,2,1024,0,1
1200,2,66,2,2,1,2,3,2,169,629,3,1026,0,0,3,542,2,506,3,1
1000,2,40,1,2,1,2,3,1,371,1221,0,2305,0,0,1,322,1,444,3,1
1800,2,130,4,2,2,2,3,3,135,1550,0,694,1,0,0,1881,0,1395,0,0
2400,2,98,3,1,1,2,3,2,241,1071,0,582,1,0,0,1061,0,916,0,0
1000,2,36,1,1,1,2,3,1,146,1223,0,2307,0,0,1,300,1,423,4,1
1600,2,90,3,2,1,2,3,1,324,1327,0,2411,0,0,1,428,1,550,2,1
2000,2,97,2,2,1,2,3,3,232,885,1,1167,0,0,1,214,2,1024,0,1
3300,2,100,2,2,1,2,3,1,107,792,1,775,1,0,0,300,5,300,2,0
2400,2,98,3,1,1,2,3,1,241,1071,0,582,1,0,0,1061,0,916,0,0
1700,2,90,2,2,1,2,3,2,42,1110,0,397,1,0,4,145,2,856,2,0
4000,2,160,4,2,2,2,3,2,302,145,2,603,1,0,1,644,3,895,1,1
1000,2,40,1,1,1,2,3,3,146,1223,0,2307,0,0,1,300,1,423,4,1
1200,2,86,2,2,1,2,2,3,371,1221,0,2305,0,0,1,322,1,444,3,1
2399,2,92,3,2,1,2,3,2,232,885,1,1167,0,0,1,214,2,1024,0,1
880,2,40,1,1,1,2,3,3,146,1223,0,2307,0,0,1,300,1,423,4,1
1800,2,90,2,2,1,2,3,1,324,1327,0,2411,0,0,1,428,1,550,2,1
2300,2,80,2,2,1,2,3,2,347,599,3,1026,0,0,1,760,2,444,3,1
1599,2,130,3,2,2,2,1,1,42,1110,0,397,1,0,4,145,2,856,2,0
1699,2,70,2,1,1,2,2,3,146,1223,0,2307,0,0,1,300,1,423,4,1
1700,2,40,1,1,1,2,4,1,214,736,2,974,0,0,2,172,2,1087,0,1
1800,2,83,2,2,1,2,3,2,241,1071,0,582,1,0,0,1061,0,916,0,0
3200,2,130,3,2,2,2,3,1,324,1327,0,2411,0,0,1,428,1,550,2,1
2150,2,90,2,2,1,2,3,2,232,885,1,1167,0,0,1,214,2,1024,0,1
1100,2,83,2,2,1,2,1,2,146,1223,0,2307,0,0,1,300,1,423,4,1
800,2,35,1,1,1,2,3,2,347,599,3,1026,0,0,1,760,2,444,3,1
2000,2,20,1,1,1,2,3,1,146,1223,0,2307,0,0,1,300,1,423,4,1
2000,2,89,2,2,1,2,3,2,146,1223,0,2307,0,0,1,300,1,423,4,1
1900,2,93,3,2,1,2,3,1,347,599,3,1026,0,0,1,760,2,444,3,1
1000,2,40,1,1,1,2,3,3,246,1014,0,1293,0,0,2,1041,0,174,4,1
1000,2,40,5,5,5,2,3,1,302,145,2,603,1,0,1,644,3,895,1,1
2500,2,118,3,2,2,2,3,3,42,1110,0,397,1,0,4,145,2,856,2,0
2100,2,88,2,2,1,2,3,2,232,885,1,1167,0,0,1,214,2,1024,0,1
2000,2,83,2,2,1,1,3,2,42,1110,0,397,1,0,4,145,2,856,2,0
2200,2,89,2,2,1,2,3,3,232,885,1,1167,0,0,1,214,2,1024,0,1
2300,2,118,3,2,2,2,3,2,42,1110,0,397,1,0,4,145,2,856,2,0
2400,2,98,3,1,1,2,3,1,241,1071,0,582,1,0,0,1061,0,916,0,0
800,2,25,1,1,1,2,3,3,146,1223,0,2307,0,0,1,300,1,423,4,1
2000,2,90,3,2,1,2,3,2,324,1327,0,2411,0,0,1,428,1,550,2,1
1900,2,70,2,1,1,2,3,3,146,1223,0,2307,0,0,1,300,1,423,4,1
2000,2,83,2,2,1,1,3,2,42,1110,0,397,1,0,4,145,2,856,2,0
1200,2,37,1,1,1,2,3,2,347,599,3,1026,0,0,1,760,2,444,3,1
1500,2,90,4,2,2,2,3,3,220,777,1,852,1,0,5,600,1,490,5,2
3500,2,97,3,2,1,2,3,1,369,448,2,211,1,0,0,180,2,1292,0,0
1800,2,92,2,2,1,2,3,3,146,1223,0,2307,0,0,1,300,1,423,4,1
1900,2,95,3,2,1,2,3,1,241,1071,0,582,1,0,0,1061,0,916,0,0
4498,2,190,4,2,2,2,3,2,188,450,1,432,1,0,0,241,4,241,4,0
700,2,25,1,0,1,1,3,2,139,999,0,616,1,0,4,364,2,685,3,0
1800,2,80,2,2,1,2,3,1,241,1071,0,582,1,0,0,1061,0,916,0,0
600,2,25,1,0,1,1,3,2,146,1223,0,2307,0,0,1,300,1,423,4,1
1500,2,96,2,2,1,2,2,2,220,777,1,852,1,0,5,600,1,490,5,2
2000,2,97,2,2,1,2,3,2,232,885,1,1167,0,0,1,214,2,1024,0,1
2700,2,84,2,2,1,2,3,1,265,835,2,1073,0,0,1,209,2,1124,0,1
2000,2,126,3,2,2,2,3,1,354,1055,0,838,1,0,4,586,1,658,3,0
2999,2,128,3,2,2,2,3,2,369,448,2,211,1,0,0,180,2,1292,0,0
1800,2,83,2,2,1,2,3,2,241,1071,0,582,1,0,0,1061,0,916,0,0
1300,2,46,1,1,1,2,3,3,210,1024,0,949,0,0,3,696,1,381,3,0
700,2,20,1,0,1,2,3,3,324,1327,0,2411,0,0,1,428,1,550,2,1
3500,2,118,3,2,2,2,3,2,228,981,0,554,1,0,0,449,3,678,1,0
1300,2,91,2,1,1,2,2,2,371,1221,0,2305,0,0,1,322,1,444,3,1
2200,2,65,1,1,1,2,4,2,120,1097,0,879,1,0,1,298,6,511,3,0
1000,2,30,1,0,1,1,3,3,146,1223,0,2307,0,0,1,300,1,423,4,1
1800,2,95,3,1,1,2,3,3,241,1071,0,582,1,0,0,1061,0,916,0,0
2000,2,89,2,2,1,2,2,2,232,885,1,1167,0,0,1,214,2,1024,0,1
600,2,35,1,0,1,1,3,3,146,1223,0,2307,0,0,1,300,1,423,4,1
1300,2,60,2,1,1,2,3,2,191,899,1,575,1,0,5,396,1,645,3,1
800,2,35,1,1,1,2,3,1,241,1071,0,582,1,0,0,1061,0,916,0,0
850,2,20,1,1,1,2,2,3,146,1223,0,2307,0,0,1,300,1,423,4,1
750,2,29,1,1,1,2,3,2,146,1223,0,2307,0,0,1,300,1,423,4,1
1700,2,83,2,2,1,2,3,1,42,1110,0,397,1,0,4,145,2,856,2,0
1300,2,55,1,1,1,2,4,2,146,1223,0,2307,0,0,1,300,1,423,4,1
700,2,25,1,0,1,2,3,3,146,1223,0,2307,0,0,1,300,1,423,4,1
2000,2,89,2,2,1,2,3,2,232,885,1,1167,0,0,1,214,2,1024,0,1
2100,2,92,3,2,1,2,3,1,232,885,1,1167,0,0,1,214,2,1024,0,1
1400,2,84,2,2,1,2,2,3,371,1221,0,2305,0,0,1,322,1,444,3,1
1000,2,33,1,1,1,2,4,2,347,599,3,1026,0,0,1,760,2,444,3,1
950,2,40,1,0,1,2,2,3,146,1223,0,2307,0,0,1,300,1,423,4,1
5000,2,186,4,2,2,2,3,1,120,1097,0,879,1,0,1,298,6,511,3,0
2200,2,90,2,2,1,2,3,2,232,885,1,1167,0,0,1,214,2,1024,0,1
1700,2,86,3,2,1,2,2,2,42,1110,0,397,1,0,4,145,2,856,2,0
1800,2,90,2,2,1,2,3,3,146,1223,0,2307,0,0,1,300,1,423,4,1
950,2,30,1,1,1,2,2,2,347,599,3,1026,0,0,1,760,2,444,3,1
600,2,40,1,1,1,2,3,1,241,1071,0,582,1,0,0,1061,0,916,0,0
2200,2,95,3,2,2,2,3,1,241,1071,0,582,1,0,0,1061,0,916,0,0
2500,2,80,2,2,1,2,3,2,347,599,3,1026,0,0,1,760,2,444,3,1
2000,2,86,2,2,1,2,3,3,232,885,1,1167,0,0,1,214,2,1024,0,1
800,2,25,1,1,1,2,3,1,241,1071,0,582,1,0,0,1061,0,916,0,0
5000,2,100,3,2,1,2,3,3,146,1223,0,2307,0,0,1,300,1,423,4,1
2100,2,83,2,2,1,2,4,2,265,835,2,1073,0,0,1,209,2,1124,0,1
1599,2,99,2,2,1,2,3,1,146,1223,0,2307,0,0,1,300,1,423,4,1
2700,2,118,3,2,1,2,3,2,285,653,2,935,0,0,2,221,2,792,1,1
2300,2,118,3,2,2,2,3,2,42,1110,0,397,1,0,4,145,2,856,2,0
2500,2,98,3,2,2,2,2,3,347,599,3,1026,0,0,1,760,2,444,3,1
5000,2,190,4,3,2,2,3,2,120,1097,0,879,1,0,1,298,6,511,3,0
1600,2,110,3,2,1,2,3,3,139,999,0,616,1,0,4,364,2,685,3,0
2600,2,83,2,2,1,2,3,2,265,835,2,1073,0,0,1,209,2,1124,0,1
1400,2,97,2,2,1,2,3,3,191,899,1,575,1,0,5,396,1,645,3,1
800,2,20,1,0,1,2,3,1,146,1223,0,2307,0,0,1,300,1,423,4,1
18300,2,333,3,2,2,2,3,1,107,792,1,775,1,0,0,300,5,300,2,0
1500,2,56,2,1,1,2,2,1,146,1223,0,2307,0,0,1,300,1,423,4,1
4500,2,180,4,2,2,2,3,1,120,1097,0,879,1,0,1,298,6,511,3,0
1100,2,30,1,1,1,2,3,3,210,1024,0,949,0,0,3,696,1,381,3,0
1700,2,87,2,2,1,2,3,2,285,653,2,935,0,0,2,221,2,792,1,1
850,2,40,1,1,1,2,3,2,347,599,3,1026,0,0,1,760,2,444,3,1
3300,2,122,4,2,2,2,3,2,265,835,2,1073,0,0,1,209,2,1124,0,1
2200,2,88,2,2,1,2,3,2,232,885,1,1167,0,0,1,214,2,1024,0,1
1000,2,45,1,1,1,2,3,1,146,1223,0,2307,0,0,1,300,1,423,4,1
1200,2,50,1,1,1,2,3,2,146,1223,0,2307,0,0,1,300,1,423,4,1
1300,2,87,2,2,1,2,2,2,371,1221,0,2305,0,0,1,322,1,444,3,1
1450,2,52,1,1,1,2,3,1,324,1327,0,2411,0,0,1,428,1,550,2,1
2300,2,98,3,2,1,2,4,2,241,1071,0,582,1,0,0,1061,0,916,0,0
1000,2,35,1,1,1,2,3,2,324,1327,0,2411,0,0,1,428,1,550,2,1
1200,2,39,1,1,1,2,2,1,210,1024,0,949,0,0,3,696,1,381,3,0
1300,2,82,2,2,1,2,2,3,42,1110,0,397,1,0,4,145,2,856,2,0
1600,2,86,2,2,1,2,3,1,42,1110,0,397,1,0,4,145,2,856,2,0
2000,2,89,2,2,1,2,3,2,146,1223,0,2307,0,0,1,300,1,423,4,1
2200,2,87,2,2,1,2,3,2,146,1223,0,2307,0,0,1,300,1,423,4,1
2400,2,128,3,2,2,2,3,2,146,1223,0,2307,0,0,1,300,1,423,4,1
3000,2,190,4,2,2,2,3,1,188,450,1,432,1,0,0,241,4,241,4,0
1200,2,35,1,1,1,2,3,1,146,1223,0,2307,0,0,1,300,1,423,4,1
600,2,22,1,0,1,1,3,2,188,450,1,432,1,0,0,241,4,241,4,0
1700,2,87,2,2,1,2,3,2,285,653,2,935,0,0,2,221,2,792,1,1
2600,2,85,2,2,1,2,3,2,120,1097,0,879,1,0,1,298,6,511,3,0
550,2,18,1,0,0,2,3,2,241,1071,0,582,1,0,0,1061,0,916,0,0
1900,2,95,3,2,1,2,3,3,241,1071,0,582,1,0,0,1061,0,916,0,0
2100,2,90,2,2,1,2,3,2,39,627,3,916,0,0,2,428,2,596,3,1
1800,2,100,3,1,1,2,1,1,135,1550,0,694,1,0,0,1881,0,1395,0,0
2000,2,93,2,2,1,2,3,1,146,1223,0,2307,0,0,1,300,1,423,4,1
2200,2,99,2,2,1,2,3,2,146,1223,0,2307,0,0,1,300,1,423,4,1
5500,2,187,5,2,2,2,4,2,120,1097,0,879,1,0,1,298,6,511,3,0
3500,2,120,3,2,2,2,3,3,214,736,2,974,0,0,2,172,2,1087,0,1
1799,2,87,2,2,1,2,2,2,324,1327,0,2411,0,0,1,428,1,550,2,1
1500,2,72,2,2,1,2,3,2,146,1223,0,2307,0,0,1,300,1,423,4,1
1450,2,58,2,1,1,2,3,2,146,1223,0,2307,0,0,1,300,1,423,4,1
1500,2,93,2,2,1,2,3,2,371,1221,0,2305,0,0,1,322,1,444,3,1
1800,2,96,3,2,1,2,3,2,42,1110,0,397,1,0,4,145,2,856,2,0
700,2,15,1,0,1,2,3,2,146,1223,0,2307,0,0,1,300,1,423,4,1
2000,2,98,3,2,1,2,3,1,324,1327,0,2411,0,0,1,428,1,550,2,1
1300,2,46,1,1,1,2,3,2,210,1024,0,949,0,0,3,696,1,381,3,0
2000,2,88,2,2,1,2,3,2,232,885,1,1167,0,0,1,214,2,1024,0,1
700,2,25,1,0,1,2,3,2,146,1223,0,2307,0,0,1,300,1,423,4,1
1000,2,40,1,1,1,2,3,3,246,1014,0,1293,0,0,2,1041,0,174,4,1
1700,2,86,2,2,1,2,3,3,146,1223,0,2307,0,0,1,300,1,423,4,1
2200,2,94,2,2,1,2,3,3,146,1223,0,2307,0,0,1,300,1,423,4,1
2300,2,102,3,2,1,2,3,2,369,448,2,211,1,0,0,180,2,1292,0,0
1500,2,54,2,1,1,2,3,2,146,1223,0,2307,0,0,1,300,1,423,4,1
1800,2,80,2,1,1,2,3,1,146,1223,0,2307,0,0,1,300,1,423,4,1
1000,2,40,1,1,1,2,3,3,146,1223,0,2307,0,0,1,300,1,423,4,1
2200,2,118,3,2,2,2,3,2,42,1110,0,397,1,0,4,145,2,856,2,0
1400,2,60,2,2,1,2,2,3,169,629,3,1026,0,0,3,542,2,506,3,1
