chengshi,yijiquyu,fangzu,mianji,huxing,chaoxiang,zhuangxiu,louceng,min_time_gongjiao,min_time_zhongxue,count_zhongxue,min_time_xiaoxue,count_xiaoxue,count_gaoxiao,count_yiyuan,min_time_jingdian,count_jingdian,min_time_kaifang,count_kaifang,count_xiuxian
宜昌,西陵,1600,50㎡,1室1厅1卫,南,精装修,中层/共31层,298,1343,0,1034,0,0,1,473,3,217,4,1
宜昌,西陵,650,20㎡,1室1厅1卫,南北,精装修,高层/共30层,211,545,3,474,3,0,1,377,7,603,10,6
宜昌,西陵,2000,90㎡,2室2厅1卫,南北,精装修,中层/共7层,334,491,5,289,4,0,1,515,11,350,10,1
宜昌,西陵,650,45㎡,1室1厅1卫,南,简单装修,共5层,333,946,0,272,3,0,1,592,6,259,10,3
宜昌,西陵,2500,88㎡,3室2厅1卫,南,精装修,低层/共8层,276,803,2,654,5,0,1,135,8,208,14,3
宜昌,西陵,1350,32㎡,1室1厅1卫,南,精装修,中层/共32层,122,300,6,475,4,0,4,67,12,117,10,3
宜昌,西陵,2400,114㎡,3室2厅1卫,南,精装修,中层/共13层,440,636,2,895,1,1,0,537,1,130,3,0
宜昌,西陵,2000,86㎡,2室2厅1卫,南,简单装修,高层/共13层,205,672,1,491,3,0,1,603,5,465,12,2
宜昌,西陵,2500,85㎡,2室1厅1卫,南北,精装修,低层/共37层,105,438,1,264,5,1,1,413,9,333,20,4
宜昌,西陵,1000,50㎡,2室2厅1卫,南,简单装修,低层/共7层,60,588,2,549,3,0,1,155,7,381,12,3
宜昌,西陵,3100,110㎡,2室2厅1卫,南,精装修,高层/共18层,114,642,2,603,3,0,1,209,6,435,10,3
宜昌,西陵,4200,160㎡,3室2厅1卫,南,精装修,低层/共30层,59,304,1,107,4,1,1,336,9,202,21,4
宜昌,西陵,1800,78㎡,2室2厅1卫,南,精装修,高层/共31层,298,1343,0,1034,0,0,1,473,3,217,4,1
宜昌,西陵,1300,20㎡,1室1厅1卫,南北,精装修,中层/共28层,211,545,3,474,3,0,1,377,7,603,10,6
宜昌,西陵,1600,50㎡,1室1厅1卫,南,精装修,中层/共20层,17,258,5,309,4,0,4,289,14,226,24,6
宜昌,西陵,1500,30㎡,1室0厅1卫,东南,精装修,高层/共33层,410,815,2,427,3,0,1,238,9,134,17,3
宜昌,西陵,1000,160㎡,4室3厅2卫,南北,精装修,高层/共6层,349,485,2,556,4,0,0,880,1,928,0,0
宜昌,西陵,1600,72㎡,2室1厅1卫,南,精装修,中层/共6层,274,284,3,429,2,2,2,314,15,295,21,2
宜昌,西陵,3000,100㎡,2室2厅1卫,南,精装修,中层/共28层,211,545,3,474,3,0,1,377,7,603,10,6
宜昌,西陵,2800,90㎡,2室2厅1卫,南,精装修,低层/共32层,410,815,2,427,3,0,1,238,9,134,17,3
宜昌,西陵,600,30㎡,1室0厅1卫,东,简单装修,高层/共7层,158,281,6,398,4,0,4,112,10,191,6,3
宜昌,西陵,3500,110㎡,3室2厅1卫,南,精装修,高层/共28层,410,815,2,427,3,0,1,238,9,134,17,3
宜昌,西陵,2199,120㎡,3室2厅2卫,南北,精装修,低层/共18层,440,636,2,895,1,1,0,537,1,130,3,0
宜昌,西陵,600,60㎡,2室1厅1卫,南,简单装修,高层/共6层,119,597,5,7,4,0,2,55,11,235,18,6
宜昌,西陵,650,32㎡,1室1厅1卫,南,精装修,共2层,14,543,3,335,4,0,2,450,3,593,5,0
宜昌,西陵,2099,72㎡,2室1厅1卫,南北,精装修,中层/共28层,298,1343,0,1034,0,0,1,473,3,217,4,1
宜昌,西陵,1850,60㎡,2室1厅1卫,南,精装修,中层/共6层,205,672,1,491,3,0,1,603,5,465,12,2
宜昌,西陵,1400,68㎡,2室1厅1卫,南,精装修,中层/共7层,377,880,1,199,3,0,1,256,4,346,5,0
宜昌,西陵,2700,119㎡,3室2厅1卫,南,精装修,高层/共31层,298,1343,0,1034,0,0,1,473,3,217,4,1
宜昌,西陵,1800,50㎡,1室1厅1卫,南北,精装修,中层/共32层,226,537,3,288,3,0,2,100,11,57,19,7
宜昌,西陵,2400,80㎡,2室2厅1卫,南,简单装修,高层/共28层,410,815,2,427,3,0,1,238,9,134,17,3
宜昌,西陵,799,30㎡,1室1厅1卫,南北,精装修,中层/共33层,120,560,2,60,5,0,0,540,3,766,5,2
宜昌,西陵,400,20㎡,1室0厅1卫,南,暂无信息,低层/共7层,135,760,1,1230,0,2,0,438,3,46,4,0
宜昌,西陵,1000,70㎡,2室1厅1卫,南,简单装修,中层/共8层,14,543,3,335,4,0,2,450,3,593,5,0
宜昌,西陵,1300,82㎡,3室1厅1卫,南,简单装修,低层/共8层,75,199,7,417,3,0,4,149,12,19,20,6
宜昌,西陵,2699,104㎡,3室2厅1卫,南,简单装修,高层/共28层,410,815,2,427,3,0,1,238,9,134,17,3
宜昌,西陵,3800,135㎡,3室2厅2卫,南北,精装修,高层/共19层,114,642,2,603,3,0,1,209,6,435,10,3
宜昌,西陵,2499,95㎡,2室2厅1卫,南北,精装修,中层/共35层,105,438,1,264,5,1,1,413,9,333,20,4
宜昌,西陵,2500,90㎡,2室2厅1卫,南,精装修,中层/共12层,282,802,1,635,5,0,1,254,7,78,17,4
宜昌,西陵,3200,78㎡,2室1厅1卫,南北,精装修,高层/共30层,410,815,2,427,3,0,1,238,9,134,17,3
宜昌,西陵,1500,35㎡,1室1厅1卫,南,简单装修,中层/共32层,410,815,2,427,3,0,1,238,9,134,17,3
宜昌,西陵,1600,40㎡,1室0厅1卫,南北,精装修,中层/共32层,251,902,0,556,2,0,1,525,6,177,11,3
宜昌,西陵,1800,65㎡,2室1厅1卫,东南,精装修,高层/共6层,85,563,3,319,4,0,2,255,9,502,9,5
宜昌,西陵,3400,121.17㎡,3室2厅2卫,东,精装修,中层/共26层,410,815,2,427,3,0,1,238,9,134,17,3
宜昌,西陵,1200,25㎡,1室0厅1卫,南,精装修,高层/共30层,211,545,3,474,3,0,1,377,7,603,10,6
宜昌,西陵,66000,203㎡,5室2厅2卫,南,豪华装修,中层/共25层,264,227,3,376,3,2,2,257,15,238,19,2
宜昌,西陵,2600,88㎡,2室2厅1卫,南北,精装修,高层/共28层,310,941,0,364,2,0,0,585,5,593,4,0
宜昌,西陵,1600,50㎡,1室1厅1卫,南北,精装修,中层/共32层,105,438,1,264,5,1,1,413,9,333,20,4
宜昌,西陵,2499,90㎡,2室2厅1卫,南,精装修,中层/共30层,251,902,0,556,2,0,1,525,6,177,11,3
宜昌,西陵,1200,70㎡,2室2厅1卫,南北,简单装修,中层/共6层,85,563,3,319,4,0,2,255,9,502,9,5
宜昌,西陵,1500,80㎡,2室1厅1卫,南北,精装修,中层/共7层,119,578,3,369,4,0,3,458,5,381,9,2
宜昌,西陵,1300,75㎡,2室2厅1卫,南北,精装修,中层/共7层,117,541,4,380,4,0,1,316,7,578,10,6
宜昌,西陵,3500,95㎡,2室2厅1卫,南北,精装修,中层/共32层,226,537,3,288,3,0,2,100,11,57,19,7
宜昌,西陵,1488,35㎡,1室0厅1卫,东南,精装修,中层/共31层,410,815,2,427,3,0,1,238,9,134,17,3
宜昌,西陵,500,15㎡,1室0厅1卫,南,简单装修,低层/共7层,283,278,6,600,4,0,0,824,3,1117,0,0
宜昌,西陵,2000,70㎡,1室1厅1卫,东,精装修,中层/共19层,165,93,3,224,3,0,5,206,17,217,14,3
宜昌,西陵,2999,90㎡,2室2厅1卫,南北,精装修,中层/共28层,254,815,1,507,1,0,0,464,3,316,3,1
宜昌,西陵,3800,130㎡,3室2厅1卫,南,简单装修,中层/共19层,114,642,2,603,3,0,1,209,6,435,10,3
宜昌,西陵,3499,135㎡,3室2厅2卫,南,精装修,低层/共18层,114,642,2,603,3,0,1,209,6,435,10,3
宜昌,西陵,2300,85㎡,2室2厅1卫,南,暂无信息,高层/共36层,105,438,1,264,5,1,1,413,9,333,20,4
宜昌,西陵,1800,90㎡,2室2厅1卫,北,简单装修,低层/共7层,66,516,1,399,4,0,1,276,9,201,19,4
宜昌,西陵,3000,100㎡,3室1厅1卫,南,精装修,高层/共28层,410,815,2,427,3,0,1,238,9,134,17,3
宜昌,西陵,2799,110㎡,2室2厅1卫,南北,精装修,中层/共27层,410,815,2,427,3,0,1,238,9,134,17,3
宜昌,西陵,1500,80㎡,2室2厅1卫,南,精装修,中层/共8层,377,880,1,199,3,0,1,256,4,346,5,0
宜昌,西陵,1900,92㎡,2室2厅1卫,南,精装修,中层/共9层,160,653,2,553,5,0,1,192,9,260,15,3
宜昌,西陵,900,40㎡,1室1厅1卫,南,简单装修,中层/共7层,124,678,3,81,2,0,0,645,1,497,4,0
宜昌,西陵,2300,88㎡,2室2厅1卫,南,精装修,中层/共30层,347,362,3,432,1,0,2,278,2,208,6,0
宜昌,西陵,2300,100㎡,2室2厅1卫,南,精装修,共4层,211,545,3,474,3,0,1,377,7,603,10,6
宜昌,西陵,2000,57㎡,1室1厅1卫,南北,精装修,中层/共24层,410,815,2,427,3,0,1,238,9,134,17,3
宜昌,西陵,2500,88㎡,2室2厅1卫,南北,精装修,低层/共32层,347,362,3,432,1,0,2,278,2,208,6,0
宜昌,西陵,1500,80㎡,2室2厅1卫,南,精装修,低层/共25层,48,1131,0,547,3,1,2,537,5,226,7,0
宜昌,西陵,1600,80㎡,2室2厅1卫,东南,精装修,中层/共7层,377,880,1,199,3,0,1,256,4,346,5,0
宜昌,西陵,3000,100㎡,2室2厅1卫,南,精装修,高层/共26层,410,815,2,427,3,0,1,238,9,134,17,3
宜昌,西陵,1600,75㎡,2室1厅1卫,南北,简单装修,高层/共19层,251,902,0,556,2,0,1,525,6,177,11,3
宜昌,西陵,1000,27㎡,1室0厅1卫,南,精装修,中层/共15层,190,0,5,86,4,1,3,120,15,295,14,5
宜昌,西陵,3200,130㎡,3室2厅2卫,南北,精装修,高层/共12层,282,802,1,635,5,0,1,254,7,78,17,4
宜昌,西陵,1800,92㎡,2室2厅1卫,南,精装修,中层/共9层,160,653,2,553,5,0,1,192,9,260,15,3
宜昌,西陵,2499,90㎡,2室2厅1卫,南北,精装修,中层/共33层,105,438,1,264,5,1,1,413,9,333,20,4
宜昌,西陵,1800,45㎡,1室1厅1卫,南北,精装修,高层/共28层,226,537,3,288,3,0,2,100,11,57,19,7
宜昌,西陵,2200,80㎡,2室1厅1卫,南,精装修,高层/共33层,170,610,3,239,6,0,2,609,3,749,4,0
宜昌,西陵,2000,40㎡,1室0厅1卫,南,精装修,中层/共15层,17,258,5,309,4,0,4,289,14,226,24,6
宜昌,西陵,800,25㎡,1室0厅1卫,南北,精装修,中层/共8层,410,815,2,427,3,0,1,238,9,134,17,3
宜昌,西陵,850,29㎡,1室1厅1卫,南,精装修,低层/共6层,85,515,3,660,3,2,1,460,13,288,20,2
宜昌,西陵,650,25㎡,1室0厅1卫,东,精装修,低层/共32层,200,1224,0,473,2,0,0,440,4,660,1,0
宜昌,西陵,2400,73㎡,2室2厅1卫,南北,精装修,中层/共11层,282,802,1,635,5,0,1,254,7,78,17,4
宜昌,西陵,2900,96㎡,2室2厅1卫,南北,精装修,中层/共26层,410,815,2,427,3,0,1,238,9,134,17,3
宜昌,西陵,500,16㎡,1室1厅1卫,南,简单装修,低层/共7层,75,199,7,417,3,0,4,149,12,19,20,6
宜昌,西陵,700,20㎡,1室0厅1卫,东南,精装修,低层/共31层,156,1387,0,636,1,0,0,139,4,167,2,0
宜昌,西陵,2500,88㎡,2室2厅1卫,南北,精装修,低层/共28层,347,362,3,432,1,0,2,278,2,208,6,0
宜昌,西陵,650,29㎡,1室1厅1卫,南,精装修,共2层,14,543,3,335,4,0,2,450,3,593,5,0
宜昌,西陵,1700,103㎡,2室2厅1卫,南北,精装修,中层/共7层,160,653,2,553,5,0,1,192,9,260,15,3
宜昌,西陵,1300,50㎡,1室1厅1卫,南,精装修,高层/共11层,205,672,1,491,3,0,1,603,5,465,12,2
宜昌,西陵,2200,81㎡,2室2厅1卫,南,精装修,高层/共30层,310,941,0,364,2,0,0,585,5,593,4,0
宜昌,西陵,2499,130㎡,3室2厅2卫,南北,精装修,高层/共30层,254,815,1,507,1,0,0,464,3,316,3,1
宜昌,西陵,1300,100㎡,2室2厅1卫,南北,精装修,中层/共7层,271,871,1,592,3,0,0,669,1,531,9,1
宜昌,西陵,2500,50㎡,1室1厅1卫,南北,精装修,中层/共28层,410,815,2,427,3,0,1,238,9,134,17,3
宜昌,西陵,3500,138㎡,3室2厅2卫,南北,精装修,中层/共11层,282,802,1,635,5,0,1,254,7,78,17,4
宜昌,西陵,1000,35㎡,1室1厅1卫,南北,精装修,中层/共8层,377,880,1,199,3,0,1,256,4,346,5,0
宜昌,西陵,2200,60㎡,1室1厅1卫,南北,精装修,中层/共33层,211,545,3,474,3,0,1,377,7,603,10,6
宜昌,西陵,1000,50㎡,1室1厅1卫,东南,精装修,低层/共19层,410,815,2,427,3,0,1,238,9,134,17,3
宜昌,西陵,5200,251㎡,6室3厅2卫,南,豪华装修,高层/共24层,410,815,2,427,3,0,1,238,9,134,17,3
宜昌,西陵,1900,92㎡,2室2厅1卫,南,精装修,中层/共9层,212,690,2,89,2,0,1,148,10,483,10,4
宜昌,西陵,2200,60㎡,2室1厅1卫,南,精装修,中层/共32层,410,815,2,427,3,0,1,238,9,134,17,3
宜昌,西陵,1300,62㎡,1室1厅1卫,南北,精装修,低层/共6层,66,516,1,399,4,0,1,276,9,201,19,4
宜昌,西陵,1300,25㎡,1室1厅1卫,南,精装修,高层/共32层,122,300,6,475,4,0,4,67,12,117,10,3
宜昌,西陵,2600,98㎡,2室2厅1卫,南北,精装修,低层/共28层,410,815,2,427,3,0,1,238,9,134,17,3
宜昌,西陵,10000,400㎡,8室2厅1卫,南,豪华装修,中层/共8层,211,545,3,474,3,0,1,377,7,603,10,6
宜昌,西陵,2500,84㎡,3室2厅1卫,西,精装修,低层/共7层,276,803,2,654,5,0,1,135,8,208,14,3
宜昌,西陵,2800,90㎡,2室2厅1卫,南北,精装修,高层/共27层,347,362,3,432,1,0,2,278,2,208,6,0
宜昌,西陵,500,16㎡,1室1厅1卫,南,简单装修,低层/共7层,243,771,2,622,5,0,1,103,8,150,14,3
宜昌,西陵,1900,69㎡,1室1厅1卫,南,精装修,中层/共17层,143,663,3,135,2,0,0,455,3,307,6,1
宜昌,西陵,1600,54㎡,1室1厅1卫,南北,精装修,中层/共32层,226,537,3,288,3,0,2,100,11,57,19,7
宜昌,西陵,5200,250㎡,6室3厅3卫,南北,豪华装修,高层/共25层,410,815,2,427,3,0,1,238,9,134,17,3
宜昌,西陵,1900,75㎡,2室2厅1卫,东南,精装修,中层/共6层,410,815,2,427,3,0,1,238,9,134,17,3
宜昌,西陵,700,28㎡,1室0厅1卫,南,精装修,低层/共7层,205,672,1,491,3,0,1,603,5,465,12,2
宜昌,西陵,3600,130㎡,3室2厅2卫,南北,暂无信息,高层/共18层,114,642,2,603,3,0,1,209,6,435,10,3
宜昌,西陵,1500,45㎡,1室1厅1卫,南,精装修,低层/共32层,410,815,2,427,3,0,1,238,9,134,17,3
宜昌,西陵,1800,43㎡,1室1厅1卫,南,精装修,高层/共28层,310,941,0,364,2,0,0,585,5,593,4,0
宜昌,西陵,1000,40㎡,1室0厅1卫,南北,精装修,共2层,349,485,2,556,4,0,0,880,1,928,0,0
宜昌,西陵,800,25㎡,1室1厅1卫,南北,精装修,低层/共11层,271,871,1,592,3,0,0,669,1,531,9,1
宜昌,西陵,3200,90㎡,2室2厅1卫,南,精装修,中层/共32层,211,545,3,474,3,0,1,377,7,603,10,6
宜昌,西陵,1850,60㎡,2室1厅1卫,南北,精装修,中层/共7层,205,672,1,491,3,0,1,603,5,465,12,2
宜昌,西陵,650,32㎡,1室1厅1卫,东,精装修,共2层,14,543,3,335,4,0,2,450,3,593,5,0
宜昌,西陵,2500,65㎡,1室1厅1卫,南北,精装修,高层/共28层,410,815,2,427,3,0,1,238,9,134,17,3
宜昌,西陵,1700,80㎡,2室2厅1卫,南,精装修,高层/共6层,66,516,1,399,4,0,1,276,9,201,19,4
宜昌,西陵,2200,60㎡,2室1厅1卫,南,精装修,中层/共24层,410,815,2,427,3,0,1,238,9,134,17,3
宜昌,西陵,3500,90㎡,2室2厅1卫,南北,精装修,高层/共37层,105,438,1,264,5,1,1,413,9,333,20,4
宜昌,西陵,5000,150㎡,3室2厅2卫,南北,精装修,高层/共11层,114,642,2,603,3,0,1,209,6,435,10,3
宜昌,西陵,1600,72㎡,2室2厅1卫,南北,精装修,中层/共24层,170,610,3,239,6,0,2,609,3,749,4,0
宜昌,西陵,1300,50㎡,1室1厅1卫,东,精装修,中层/共15层,156,1387,0,636,1,0,0,139,4,167,2,0
宜昌,西陵,2199,100㎡,2室2厅1卫,南北,精装修,中层/共28层,410,815,2,427,3,0,1,238,9,134,17,3
宜昌,西陵,2600,90㎡,2室1厅1卫,南北,精装修,中层/共30层,410,815,2,427,3,0,1,238,9,134,17,3
宜昌,西陵,2700,106㎡,2室2厅1卫,南北,精装修,中层/共32层,282,802,1,635,5,0,1,254,7,78,17,4
宜昌,西陵,700,20㎡,1室0厅1卫,东南,精装修,低层/共31层,156,1387,0,636,1,0,0,139,4,167,2,0
宜昌,西陵,12500,240㎡,4室2厅1卫,南北,精装修,中层/共30层,211,545,3,474,3,0,1,377,7,603,10,6
宜昌,西陵,3499,130㎡,3室2厅2卫,南北,精装修,低层/共12层,282,802,1,635,5,0,1,254,7,78,17,4
宜昌,西陵,1050,65㎡,2室1厅1卫,南,精装修,低层/共7层,138,175,3,228,4,0,2,485,2,745,3,0
宜昌,西陵,12000,300㎡,10室1厅2卫,南北,精装修,高层/共19层,66,516,1,399,4,0,1,276,9,201,19,4
宜昌,西陵,1100,75㎡,2室1厅1卫,南北,简单装修,高层/共6层,410,815,2,427,3,0,1,238,9,134,17,3
宜昌,西陵,3000,88㎡,2室2厅1卫,西北,精装修,中层/共28层,211,545,3,474,3,0,1,377,7,603,10,6
宜昌,西陵,2200,80㎡,2室2厅1卫,东,精装修,低层/共30层,170,610,3,239,6,0,2,609,3,749,4,0
宜昌,西陵,2500,60㎡,1室1厅1卫,南,精装修,中层/共28层,211,545,3,474,3,0,1,377,7,603,10,6
宜昌,西陵,1200,60㎡,1室1厅1卫,南北,精装修,中层/共7层,377,880,1,199,3,0,1,256,4,346,5,0
宜昌,西陵,1350,30㎡,1室0厅1卫,南,精装修,高层/共24层,243,577,4,188,3,0,1,0,12,39,19,7
宜昌,西陵,2500,120㎡,4室2厅1卫,南,精装修,高层/共31层,298,1343,0,1034,0,0,1,473,3,217,4,1
宜昌,西陵,1200,35㎡,1室1厅1卫,东南,精装修,高层/共32层,122,300,6,475,4,0,4,67,12,117,10,3
宜昌,西陵,2900,83㎡,2室2厅1卫,南,简单装修,低层/共28层,410,815,2,427,3,0,1,238,9,134,17,3
宜昌,西陵,2300,91㎡,2室2厅1卫,南北,精装修,高层/共17层,48,1131,0,547,3,1,2,537,5,226,7,0
宜昌,西陵,2400,89㎡,2室1厅1卫,南,精装修,中层/共18层,251,902,0,556,2,0,1,525,6,177,11,3
宜昌,西陵,700,20㎡,1室0厅1卫,东南,精装修,低层/共31层,156,1387,0,636,1,0,0,139,4,167,2,0
宜昌,西陵,3000,140㎡,4室2厅2卫,南,精装修,高层/共12层,205,672,1,491,3,0,1,603,5,465,12,2
宜昌,西陵,2000,70㎡,1室1厅1卫,南北,精装修,中层/共18层,165,93,3,224,3,0,5,206,17,217,14,3
宜昌,西陵,800,20㎡,1室0厅1卫,南,精装修,中层/共25层,211,545,3,474,3,0,1,377,7,603,10,6
宜昌,西陵,2299,65㎡,1室1厅1卫,南北,豪华装修,低层/共26层,298,1343,0,1034,0,0,1,473,3,217,4,1
宜昌,西陵,850,30㎡,1室0厅1卫,南北,精装修,中层/共8层,152,433,3,435,4,0,2,247,9,473,12,6
宜昌,西陵,3600,125㎡,3室2厅2卫,南,精装修,高层/共37层,105,438,1,264,5,1,1,413,9,333,20,4
宜昌,西陵,1500,28㎡,1室0厅1卫,南,精装修,高层/共11层,119,597,5,7,4,0,2,55,11,235,18,6
宜昌,西陵,500,30㎡,1室1厅1卫,南,精装修,低层/共7层,377,880,1,199,3,0,1,256,4,346,5,0
宜昌,西陵,3200,105㎡,2室2厅1卫,南,精装修,中层/共24层,410,815,2,427,3,0,1,238,9,134,17,3
宜昌,西陵,3000,89㎡,2室2厅1卫,南北,精装修,中层/共28层,410,815,2,427,3,0,1,238,9,134,17,3
宜昌,西陵,3500,112㎡,3室2厅1卫,南,精装修,中层/共29层,410,815,2,427,3,0,1,238,9,134,17,3
宜昌,西陵,1500,80㎡,2室1厅1卫,东南,精装修,中层/共7层,377,880,1,199,3,0,1,256,4,346,5,0
宜昌,西陵,900,40㎡,1室1厅1卫,南北,简单装修,中层/共19层,190,0,5,86,4,1,3,120,15,295,14,5
宜昌,西陵,2600,102㎡,3室2厅1卫,南北,精装修,高层/共37层,105,438,1,264,5,1,1,413,9,333,20,4
宜昌,西陵,2500,115㎡,3室2厅2卫,南,简单装修,低层/共23层,85,563,3,319,4,0,2,255,9,502,9,5
宜昌,西陵,3600,125㎡,3室2厅2卫,南北,精装修,高层/共33层,105,438,1,264,5,1,1,413,9,333,20,4
宜昌,西陵,4000,160㎡,3室1厅1卫,南,精装修,中层/共26层,59,304,1,107,4,1,1,336,9,202,21,4
宜昌,西陵,2800,100㎡,2室1厅1卫,南,精装修,中层/共30层,122,300,6,475,4,0,4,67,12,117,10,3
宜昌,西陵,750,28㎡,1室1厅1卫,东,精装修,中层/共7层,281,855,1,893,1,1,0,235,4,235,4,1
宜昌,西陵,500,16㎡,1室0厅1卫,南,精装修,中层/共7层,377,880,1,199,3,0,1,256,4,346,5,0
宜昌,西陵,2300,42㎡,1室1厅1卫,南北,精装修,中层/共15层,236,439,4,448,4,0,2,233,16,110,15,1
宜昌,西陵,1200,75㎡,2室1厅1卫,东,简单装修,低层/共7层,267,111,4,220,3,1,2,164,15,168,16,1
宜昌,西陵,1899,60㎡,1室1厅1卫,南北,精装修,中层/共33层,410,815,2,427,3,0,1,238,9,134,17,3
宜昌,西陵,2800,90㎡,2室2厅1卫,南北,精装修,中层/共32层,251,902,0,556,2,0,1,525,6,177,11,3
宜昌,西陵,2500,88㎡,2室2厅1卫,南北,精装修,低层/共28层,347,362,3,432,1,0,2,278,2,208,6,0
宜昌,西陵,3500,100㎡,3室2厅1卫,南北,精装修,中层/共30层,410,815,2,427,3,0,1,238,9,134,17,3
宜昌,西陵,1500,35㎡,1室1厅1卫,东南,精装修,高层/共32层,298,1343,0,1034,0,0,1,473,3,217,4,1
宜昌,西陵,2799,90㎡,2室2厅1卫,南北,精装修,中层/共14层,282,802,1,635,5,0,1,254,7,78,17,4
宜昌,西陵,1000,78㎡,2室1厅1卫,东,简单装修,中层/共7层,186,469,2,297,4,0,0,345,4,572,7,3
宜昌,西陵,1900,41㎡,1室1厅1卫,南,精装修,高层/共30层,226,537,3,288,3,0,2,100,11,57,19,7
宜昌,西陵,800,20㎡,1室0厅1卫,南,精装修,中层/共25层,211,545,3,474,3,0,1,377,7,603,10,6
宜昌,西陵,2700,100㎡,2室2厅1卫,南北,精装修,中层/共27层,282,802,1,635,5,0,1,254,7,78,17,4
宜昌,西陵,2500,60㎡,1室1厅1卫,南,精装修,中层/共30层,243,577,4,188,3,0,1,0,12,39,19,7
宜昌,西陵,1600,70㎡,3室1厅1卫,南北,简单装修,中层/共7层,75,199,7,417,3,0,4,149,12,19,20,6
宜昌,西陵,1899,60㎡,1室1厅1卫,南北,精装修,中层/共24层,310,941,0,364,2,0,0,585,5,593,4,0
宜昌,西陵,1000,40㎡,1室0厅1卫,南北,精装修,共2层,349,485,2,556,4,0,0,880,1,928,0,0
宜昌,西陵,2200,86㎡,2室2厅1卫,南北,精装修,低层/共28层,347,362,3,432,1,0,2,278,2,208,6,0
宜昌,西陵,2600,106㎡,2室2厅1卫,南北,精装修,中层/共32层,410,815,2,427,3,0,1,238,9,134,17,3
宜昌,西陵,500,17㎡,1室0厅1卫,南,简单装修,低层/共7层,75,199,7,417,3,0,4,149,12,19,20,6
宜昌,西陵,1800,75㎡,2室2厅1卫,西,精装修,中层/共7层,334,491,5,289,4,0,1,515,11,350,10,1
宜昌,西陵,2800,105㎡,2室2厅1卫,南北,精装修,中层/共30层,251,902,0,556,2,0,1,525,6,177,11,3
宜昌,西陵,1300,90㎡,2室2厅1卫,南北,简单装修,中层/共7层,274,284,3,429,2,2,2,314,15,295,21,2
宜昌,西陵,1100,20㎡,1室1厅1卫,南北,简单装修,高层/共30层,122,300,6,475,4,0,4,67,12,117,10,3
宜昌,西陵,900,30㎡,1室1厅1卫,南北,精装修,高层/共14层,282,802,1,635,5,0,1,254,7,78,17,4
宜昌,西陵,2300,60㎡,1室1厅1卫,南北,精装修,中层/共33层,211,545,3,474,3,0,1,377,7,603,10,6
宜昌,西陵,1900,45㎡,1室1厅1卫,南北,精装修,中层/共32层,226,537,3,288,3,0,2,100,11,57,19,7
宜昌,西陵,1480,35㎡,1室0厅1卫,东南,精装修,高层/共31层,410,815,2,427,3,0,1,238,9,134,17,3
宜昌,西陵,1000,50㎡,2室2厅1卫,南,简单装修,低层/共7层,377,880,1,199,3,0,1,256,4,346,5,0
宜昌,西陵,3200,90㎡,2室2厅1卫,南北,精装修,高层/共31层,211,545,3,474,3,0,1,377,7,603,10,6
宜昌,西陵,3500,135㎡,3室2厅2卫,南北,精装修,中层/共19层,114,642,2,603,3,0,1,209,6,435,10,3
宜昌,西陵,1800,50.8㎡,1室1厅1卫,南,精装修,中层/共32层,410,815,2,427,3,0,1,238,9,134,17,3
宜昌,西陵,2600,97㎡,2室2厅1卫,南,精装修,低层/共28层,410,815,2,427,3,0,1,238,9,134,17,3
宜昌,西陵,1400,30㎡,1室0厅1卫,东,精装修,高层/共30层,211,545,3,474,3,0,1,377,7,603,10,6
宜昌,西陵,3200,90㎡,2室2厅1卫,南北,精装修,高层/共28层,211,545,3,474,3,0,1,377,7,603,10,6
宜昌,西陵,1100,70㎡,2室2厅1卫,南北,简单装修,低层/共7层,243,771,2,622,5,0,1,103,8,150,14,3
宜昌,西陵,1500,60㎡,2室1厅1卫,东,精装修,中层/共8层,48,1131,0,547,3,1,2,537,5,226,7,0
宜昌,西陵,2999,105㎡,2室2厅1卫,南,精装修,中层/共30层,243,577,4,188,3,0,1,0,12,39,19,7
宜昌,西陵,1100,75㎡,2室1厅1卫,东南,简单装修,中层/共7层,119,597,5,7,4,0,2,55,11,235,18,6
宜昌,西陵,800,65㎡,2室1厅1卫,南北,简单装修,共5层,407,532,4,416,2,0,0,778,2,651,4,0
宜昌,西陵,3800,133㎡,3室2厅2卫,南北,精装修,中层/共11层,282,802,1,635,5,0,1,254,7,78,17,4
宜昌,西陵,1100,75㎡,2室1厅1卫,东南,简单装修,中层/共6层,474,847,1,1278,0,0,0,366,6,366,8,0
宜昌,西陵,3500,145㎡,3室2厅2卫,南北,精装修,中层/共29层,264,227,3,376,3,2,2,257,15,238,19,2
宜昌,西陵,1699,45㎡,1室1厅1卫,南北,精装修,高层/共39层,105,438,1,264,5,1,1,413,9,333,20,4
宜昌,西陵,1600,90㎡,2室2厅1卫,南,简单装修,高层/共14层,149,573,3,995,0,3,0,446,7,329,5,1
宜昌,西陵,2000,80㎡,2室2厅1卫,南北,精装修,中层/共7层,377,880,1,199,3,0,1,256,4,346,5,0
